,dt,o,h,l,c,v,e_dt,key,calculate_volume_stdv_1,calculate_avg_volume_1,calculate_volume_zscore_1,calculate_sum_zscores_1_10,calculate_avg_zscore_sums_1_10,calculate_volume_stdv_2,calculate_avg_volume_2,calculate_volume_zscore_2,calculate_sum_zscores_2_20,calculate_avg_zscore_sums_2_20
30,2013-02-12 09:15:00,600.0,610.0,576.4,610.0,6833,2013-02-12 15:29:00,2013-02-12 09:15:00,9556.591657065606,8781.354838709678,-0.2038754933375409,-5.127718050823863,-5.08402513492433,9556.591657065606,8781.354838709678,-0.2038754933375409,-8.217370835809426,
31,2013-02-13 09:15:00,609.0,678.0,608.35,624.9,187072,2013-02-13 15:29:00,2013-02-13 09:15:00,32415.936884827097,14352.9375,5.328214424703069,1.1137163156874994,-4.509876224019545,32415.936884827097,14352.9375,5.328214424703069,-3.51405647767285,
32,2013-02-14 09:15:00,630.0,630.0,612.05,620.0,12665,2013-02-14 15:29:00,2013-02-14 09:15:00,31922.319373239876,14301.787878787878,-0.05127409007003354,1.919613109549664,-3.8130007357125066,31922.319373239876,14301.787878787878,-0.05127409007003354,-3.1295286639710564,
33,2013-02-15 09:15:00,620.0,623.95,602.0,602.0,7040,2013-02-15 15:29:00,2013-02-15 09:15:00,31473.29410578717,14088.20588235294,-0.22394242746446258,2.222576041615676,-3.096679092472055,31473.29410578717,14088.20588235294,-0.22394242746446258,-2.7180643491731704,
34,2013-02-18 09:15:00,624.75,624.75,590.1,610.1,26736,2013-02-18 15:29:00,2013-02-18 09:15:00,31091.899010408957,14449.57142857143,0.3951649452905825,3.3635787147650578,-2.2621619914964377,31091.899010408957,14449.57142857143,0.3951649452905825,-1.6180135802260533,
35,2013-02-19 09:15:00,617.0,617.0,605.5,608.0,1948,2013-02-19 15:29:00,2013-02-19 09:15:00,30725.787378772326,14102.305555555555,-0.3955734447330277,3.51993347744825,-1.4197685806399063,30725.787378772326,14102.305555555555,-0.3955734447330277,-1.3840671536688125,
36,2013-02-20 09:15:00,610.05,637.0,601.1,635.0,25757,2013-02-20 15:29:00,2013-02-20 09:15:00,30366.600220730477,14417.297297297297,0.3734268117035172,3.7493568106090462,-0.599410300118023,30366.600220730477,14417.297297297297,0.3734268117035172,-0.7048691840007423,
37,2013-02-21 09:15:00,625.0,643.9,620.15,635.0,15689,2013-02-21 15:29:00,2013-02-21 09:15:00,29965.067293727043,14450.763157894737,0.041322678503194245,3.7410603039926897,0.3314217126144529,29965.067293727043,14450.763157894737,0.041322678503194245,-1.8261995193393794,
38,2013-02-22 09:15:00,640.0,640.0,631.75,638.9,3513,2013-02-22 15:29:00,2013-02-22 09:15:00,29628.887025449738,14170.307692307691,-0.35969314956561127,4.128076853550486,1.2988289441164167,29628.887025449738,14170.307692307691,-0.35969314956561127,-1.417918607918665,
39,2013-02-25 09:15:00,642.0,642.0,629.95,638.0,8110,2013-02-25 15:29:00,2013-02-25 09:15:00,29271.47760807438,14018.8,-0.20186203372152586,4.7019082213081616,2.3332101797702665,29271.47760807438,14018.8,-0.20186203372152586,-0.9399959139221771,-4.414813392558137
40,2013-02-26 09:15:00,635.0,637.95,625.0,625.0,77297,2013-02-26 15:29:00,2013-02-26 09:15:00,30515.58775118249,15562.170731707318,2.023058830511971,6.928842545157673,3.53886623936842,30515.58775118249,15562.170731707318,2.023058830511971,1.8011244943338105,-4.187472042324975
41,2013-02-27 09:15:00,629.3,636.0,628.0,634.0,964,2013-02-27 15:29:00,2013-02-27 09:15:00,30232.14843196491,15214.595238095239,-0.4713722304640403,1.129255889990564,3.5404201967987268,30232.14843196491,15214.595238095239,-0.4713722304640403,2.2429722056780634,-3.842377309434185
42,2013-02-28 09:15:00,629.3,639.5,615.05,620.0,1575,2013-02-28 15:29:00,2013-02-28 09:15:00,29949.177738558905,14897.39534883721,-0.44483342631757533,0.7356965537430222,3.4220285412180624,29949.177738558905,14897.39534883721,-0.44483342631757533,2.6553096632926865,-3.383910216561147
43,2013-03-01 09:15:00,621.0,639.0,616.75,638.0,1910,2013-03-01 15:29:00,2013-03-01 09:15:00,29670.090772499283,14602.227272727272,-0.4277785117021444,0.5318604695053404,3.252956984007029,29670.090772499283,14602.227272727272,-0.4277785117021444,2.7544365111210167,-2.9330363333793414
44,2013-03-04 09:15:00,648.75,648.75,601.25,625.0,9331,2013-03-04 15:29:00,2013-03-04 09:15:00,29348.858383114304,14485.08888888889,-0.17561462942130193,-0.03891910520654393,2.9127072020098685,29348.858383114304,14485.08888888889,-0.17561462942130193,3.324659609558514,-2.4306628894200895
45,2013-03-05 09:15:00,613.05,637.95,613.05,637.95,1878,2013-03-05 15:29:00,2013-03-05 09:15:00,29086.25870054758,14211.021739130434,-0.42401540418459704,-0.06736106465811331,2.553977747799233,29086.25870054758,14211.021739130434,-0.42401540418459704,3.4525724127901367,-1.9195034291349713
46,2013-03-06 09:15:00,630.65,639.0,630.65,635.0,5366,2013-03-06 15:29:00,2013-03-06 09:15:00,28803.461053350493,14022.829787234043,-0.30054824908713734,-0.7413361254487678,2.1049084541934513,28803.461053350493,14022.829787234043,-0.30054824908713734,3.008020685160278,-1.4841747437888642
47,2013-03-07 09:15:00,626.55,635.95,625.0,625.0,1209,2013-03-07 15:29:00,2013-03-07 09:15:00,28560.54382333038,13755.875,-0.43930798648696523,-1.2219667904389273,1.6086057447502895,28560.54382333038,13755.875,-0.43930798648696523,2.519093513553763,-1.0566083368247197
48,2013-03-08 09:15:00,636.0,640.0,626.0,640.0,1573,2013-03-08 15:29:00,2013-03-08 09:15:00,28320.04311547696,13507.244897959185,-0.42140631104608367,-1.2836799519193998,1.0674300642033008,28320.04311547696,13507.244897959185,-0.42140631104608367,2.8443969016310864,-0.47875674915870914
49,2013-03-11 09:15:00,640.0,660.0,635.1,650.5,4282,2013-03-11 15:29:00,2013-03-11 09:15:00,28065.145751134092,13322.74,-0.32213408332770443,-1.4039520015255784,0.4568440419199268,28065.145751134092,13322.74,-0.32213408332770443,3.2979562197825834,0.1215228965599803
50,2013-03-12 09:15:00,660.0,660.0,642.0,649.0,1871,2013-03-12 15:29:00,2013-03-12 09:15:00,27833.95839337097,13098.196078431372,-0.40336325576692966,-3.8303740878044787,-0.6190776213762883,27833.95839337097,13098.196078431372,-0.40336325576692966,3.098468457353194,0.6873148612181113
51,2013-03-13 09:15:00,645.0,650.0,641.0,644.0,3701,2013-03-13 15:29:00,2013-03-13 09:15:00,27595.219872073707,12917.48076923077,-0.3339883071037903,-3.692990164444229,-1.1013022268197676,27595.219872073707,12917.48076923077,-0.3339883071037903,-2.5637342744536653,0.7348309713790705
52,2013-03-14 09:15:00,645.0,651.25,636.1,650.0,5137,2013-03-14 15:29:00,2013-03-14 09:15:00,27354.139420993564,12770.67924528302,-0.2790685215059033,-3.527225259632557,-1.5275944081573256,27354.139420993564,12770.67924528302,-0.2790685215059033,-2.791528705889535,0.7517309692831465
53,2013-03-15 09:15:00,640.55,645.4,636.05,643.0,1457,2013-03-15 15:29:00,2013-03-15 09:15:00,27142.567014541728,12561.166666666666,-0.4091052500936101,-3.5085519980240223,-1.9316356549102618,27142.567014541728,12561.166666666666,-0.4091052500936101,-2.976691528518683,0.7387996103158709
54,2013-03-18 09:15:00,630.0,654.95,630.0,645.0,3991,2013-03-18 15:29:00,2013-03-18 09:15:00,26919.0487899069,12405.345454545455,-0.31257959819517667,-3.6455169667978975,-2.292295441069397,26919.0487899069,12405.345454545455,-0.31257959819517667,-3.684436072004442,0.6354784857269515
55,2013-03-19 09:15:00,640.05,646.8,632.5,632.5,3581,2013-03-19 15:29:00,2013-03-19 09:15:00,26703.201346328085,12247.767857142857,-0.3245591322455654,-3.5460606948588658,-2.640165404089472,26703.201346328085,12247.767857142857,-0.3245591322455654,-3.6134217595169793,0.5240107554345432
56,2013-03-20 09:15:00,635.0,639.9,625.0,636.0,6277,2013-03-20 15:29:00,2013-03-20 09:15:00,26479.531488998913,12143.017543859649,-0.2215302618287156,-3.4670427076004438,-2.91273606230464,26479.531488998913,12143.017543859649,-0.2215302618287156,-4.2083788330492125,0.34883527298211964
57,2013-03-21 09:15:00,640.0,644.25,622.05,638.95,5202,2013-03-21 15:29:00,2013-03-21 09:15:00,26265.81152146443,12023.344827586207,-0.2597043240796806,-3.2874390451931594,-3.119283287780063,26265.81152146443,12023.344827586207,-0.2597043240796806,-4.509405835632087,0.21467495716748425
58,2013-03-22 09:15:00,644.95,651.25,620.05,621.25,16499,2013-03-22 15:29:00,2013-03-22 09:15:00,26048.675933544793,12099.203389830509,0.1689067275969889,-2.6971260065500866,-3.2606278932431314,26048.675933544793,12099.203389830509,0.1689067275969889,-3.9808059584694866,0.0865305896399432
59,2013-03-25 09:15:00,649.5,649.5,600.2,609.0,5692,2013-03-25 15:29:00,2013-03-25 09:15:00,25843.71155187251,11992.416666666666,-0.24378915752951005,-2.618781080751892,-3.3821108011657635,25843.71155187251,11992.416666666666,-0.24378915752951005,-4.022733082277471,-0.06760626877782147
60,2013-03-26 09:15:00,619.8,621.0,606.0,610.0,472,2013-03-26 15:29:00,2013-03-26 09:15:00,25672.716227719317,11803.557377049181,-0.44138521520423635,-2.656803040189199,-3.2647536964042354,25672.716227719317,11803.557377049181,-0.44138521520423635,-6.487177127993679,-0.482021349894196
61,2013-03-28 09:15:00,624.0,664.0,606.05,664.0,11452,2013-03-28 15:29:00,2013-03-28 09:15:00,25464.8750711736,11797.887096774193,-0.01358290962776957,-2.336397642713178,-3.12909444423113,25464.8750711736,11797.887096774193,-0.01358290962776957,-6.029387807157407,-0.8956393505359695
62,2013-04-01 09:15:00,668.0,668.0,628.0,632.0,5680,2013-04-01 15:29:00,2013-04-01 09:15:00,25273.53402932739,11700.777777777777,-0.2382246096169721,-2.295553730824247,-3.0059272913502992,25273.53402932739,11700.777777777777,-0.2382246096169721,-5.822778990456804,-1.319543783223444
63,2013-04-03 09:15:00,625.1,655.0,625.1,644.05,2357,2013-04-03 15:29:00,2013-04-03 09:15:00,25102.06911632781,11554.78125,-0.3664152627170181,-2.252863743447655,-2.8803584658926624,25102.06911632781,11554.78125,-0.3664152627170181,-5.761415741471678,-1.7453363958530788
64,2013-04-04 09:15:00,640.0,648.95,631.0,636.0,43225,2013-04-04 15:29:00,2013-04-04 09:15:00,25211.371022733314,12042.015384615384,1.2368619139064927,-0.7034222313459855,-2.5861489923474714,25211.371022733314,12042.015384615384,1.2368619139064927,-4.348939198143883,-2.1290163362381986
65,2013-04-05 09:15:00,648.0,648.0,625.0,630.35,3059,2013-04-05 15:29:00,2013-04-05 09:15:00,25043.69871615762,11905.90909090909,-0.3532588852461025,-0.7321219843465225,-2.3047551212962367,25043.69871615762,11905.90909090909,-0.3532588852461025,-4.278182679205389,-2.5155540908379748
66,2013-04-08 09:15:00,640.0,641.9,625.0,630.0,1239,2013-04-08 15:29:00,2013-04-08 09:15:00,24889.731891131043,11746.701492537313,-0.422170135801323,-0.9327618583191299,-2.051327036368106,24889.731891131043,11746.701492537313,-0.422170135801323,-4.399804565919574,-2.8859453533919672
67,2013-04-09 09:15:00,634.5,634.5,607.0,630.0,13721,2013-04-09 15:29:00,2013-04-09 09:15:00,24707.18430443785,11775.735294117647,0.07873275570024986,-0.5943247785391995,-1.7820156097027098,24707.18430443785,11775.735294117647,0.07873275570024986,-3.8817638237323595,-3.2059882202562733
68,2013-04-10 09:15:00,628.0,628.0,595.0,604.95,10787,2013-04-10 15:29:00,2013-04-10 09:15:00,24527.77793944904,11761.40579710145,-0.039726623402533044,-0.8029581295387215,-1.592598822001573,24527.77793944904,11761.40579710145,-0.039726623402533044,-3.500084136088809,-3.5232122721422683
69,2013-04-11 09:15:00,610.0,620.0,607.5,618.8,1382,2013-04-11 15:29:00,2013-04-11 09:15:00,24383.07770619465,11613.128571428571,-0.41959955567173124,-0.9787685276809427,-1.4285975666944781,24383.07770619465,11613.128571428571,-0.41959955567173124,-3.5975496084328356,-3.867987563553039
70,2013-04-12 09:15:00,132.95,134.35,123.0,134.35,120032,2013-04-12 15:29:00,2013-04-12 09:15:00,27374.94142955874,13140.154929577464,3.904733288488557,3.3673499760118504,-0.8261822650743733,27374.94142955874,13140.154929577464,3.904733288488557,0.7105469358226513,-3.9873836396295665
