,dt,o,h,l,c,v,e_dt,key,calculate_volume_stdv_1,calculate_avg_volume_1,calculate_volume_zscore_1,calculate_sum_zscores_1_10,calculate_avg_zscore_sums_1_10,calculate_volume_stdv_2,calculate_avg_volume_2,calculate_volume_zscore_2,calculate_sum_zscores_2_20,calculate_avg_zscore_sums_2_20
491,2015-01-02 09:15:00,1615.9,1639.9,1615.9,1627.0,101683,2015-01-02 15:29:00,2015-01-02 09:15:00,126853.16109499881,107566.59552845529,-0.04638115028169568,-4.004700717475716,-3.5606239992923876,126853.16109499881,107566.59552845529,-0.04638115028169568,-6.089540378300928,-5.511273835077374
492,2015-01-05 09:15:00,1650.0,1710.0,1646.95,1704.9,232941,2015-01-05 15:29:00,2015-01-05 09:15:00,126849.92411694891,107820.9046653144,0.9863631863061384,-2.5457750681246383,-3.6256931510432873,126849.92411694891,107820.9046653144,0.9863631863061384,-4.440858618740277,-5.494321615552152
493,2015-01-06 09:15:00,1695.0,1695.0,1648.0,1655.0,102142,2015-01-06 15:29:00,2015-01-06 09:15:00,126721.72552880894,107809.40890688259,-0.04472326180244567,-1.9035072004789269,-3.614634016789489,126721.72552880894,107809.40890688259,-0.04472326180244567,-3.9176057434958325,-5.451337962679867
494,2015-01-07 09:15:00,1666.0,1670.15,1626.25,1649.5,34879,2015-01-07 15:29:00,2015-01-07 09:15:00,126636.00574346563,107662.07474747475,-0.5747423437763499,-1.741897144991329,-3.37051814165227,126636.00574346563,107662.07474747475,-0.5747423437763499,-5.924953041354844,-5.537837317170793
495,2015-01-08 09:15:00,1659.0,1670.9,1640.0,1648.0,44832,2015-01-08 15:29:00,2015-01-08 09:15:00,126539.67283158637,107535.40120967742,-0.4955236552028261,-1.9352269345694817,-3.163625565614004,126539.67283158637,107535.40120967742,-0.4955236552028261,-5.939379629521623,-5.588418400528562
496,2015-01-09 09:15:00,1680.0,1719.9,1680.0,1686.1,144447,2015-01-09 15:29:00,2015-01-09 09:15:00,126423.12597026036,107609.67002012073,0.2913812619104581,-1.3768752588859499,-2.920124237904048,126423.12597026036,107609.67002012073,0.2913812619104581,-5.188763794871459,-5.5587952860123675
497,2015-01-12 09:15:00,1687.6,1696.5,1646.1,1654.0,68376,2015-01-12 15:29:00,2015-01-12 09:15:00,126308.34299176243,107530.8875502008,-0.30999446768733563,-1.050576930146646,-2.621721104562653,126308.34299176243,107530.8875502008,-0.30999446768733563,-5.085185193707239,-5.52608748339358
498,2015-01-13 09:15:00,1658.0,1660.0,1636.2,1646.0,431758,2015-01-13 15:29:00,2015-01-13 09:15:00,127012.09221080136,108180.64128256514,2.5476106493891546,2.1223343468085067,-1.9980582016894797,127012.09221080136,108180.64128256514,2.5476106493891546,-1.9919603351147166,-5.338478745268041
499,2015-01-14 09:15:00,1659.0,1659.0,1595.9,1619.3,142208,2015-01-14 15:29:00,2015-01-14 09:15:00,126894.12325032071,108248.696,0.2676192019784035,2.5908760999926215,-1.3622867915870935,126894.12325032071,108248.696,0.2676192019784035,-1.1759619010386162,-5.104374878895458
500,2015-01-15 09:15:00,1629.95,1651.05,1601.0,1609.4,441856,2015-01-15 15:29:00,2015-01-15 09:15:00,127638.85982801585,108914.57884231537,2.608464394043469,5.230073814876969,-0.461527499299459,127638.85982801585,108914.57884231537,2.608464394043469,1.4525547068775932,-4.742756778027573
